"AverageSpeed","tick"
97.25999999999999,4687.0
96.33999999999999,4688.0
96.69,4689.0
96.98999999999997,4690.0
97.05999999999999,4691.0
97.34,4692.0
97.48,4693.0
97.69000000000001,4694.0
97.90000000000002,4695.0
98.04,4696.0
98.11000000000003,4697.0
98.17999999999996,4698.0
97.24999999999997,4699.0
97.38999999999999,4700.0
97.67000000000002,4701.0
97.96000000000002,4702.0
98.24,4703.0
98.17,4704.0
98.38000000000001,4705.0
98.59,4706.0
98.8,4707.0
99.00999999999995,4708.0
99.21999999999997,4709.0
99.42999999999998,4710.0
99.64000000000004,4711.0
99.84999999999998,4712.0
100.06000000000002,4713.0
100.27,4714.0
100.47999999999999,4715.0
99.89,4716.0
98.96999999999998,4717.0
97.46000000000004,4718.0
97.87999999999997,4719.0
98.30000000000001,4720.0
98.08999999999997,4721.0
97.67000000000002,4722.0
97.59999999999997,4723.0
97.59999999999997,4724.0
97.59999999999997,4725.0
97.59999999999997,4726.0
97.81,4727.0
98.02000000000004,4728.0
98.23000000000005,4729.0
98.43999999999994,4730.0
98.64999999999999,4731.0
98.86,4732.0
99.06999999999998,4733.0
99.27999999999999,4734.0
99.49,4735.0
99.69999999999999,4736.0
99.90999999999995,4737.0
100.11999999999998,4738.0
99.53000000000002,4739.0
99.00999999999996,4740.0
99.31000000000003,4741.0
99.37999999999998,4742.0
99.45000000000002,4743.0
99.53000000000002,4744.0
99.53,4745.0
99.59999999999998,4746.0
99.59999999999998,4747.0
99.59999999999998,4748.0
98.19999999999999,4749.0
98.27000000000001,4750.0
98.34,4751.0
97.75000000000001,4752.0
98.03,4753.0
97.95999999999998,4754.0
98.17,4755.0
96.24999999999997,4756.0
96.6,4757.0
95.62,4758.0
96.10999999999999,4759.0
96.32,4760.0
96.81,4761.0
96.87999999999997,4762.0
97.32999999999997,4763.0
97.42999999999996,4764.0
97.64,4765.0
97.85,4766.0
98.06,4767.0
98.27,4768.0
98.42000000000004,4769.0
98.55999999999999,4770.0
98.70000000000003,4771.0
98.79000000000002,4772.0
98.85999999999997,4773.0
98.93000000000002,4774.0
98.99999999999994,4775.0
99.14000000000003,4776.0
99.28000000000002,4777.0
99.42,4778.0
99.55999999999999,4779.0
99.70000000000003,4780.0
99.84,4781.0
99.98000000000002,4782.0
100.11999999999998,4783.0
100.26000000000002,4784.0
100.39999999999999,4785.0
100.53999999999998,4786.0
99.43999999999998,4787.0
99.58,4788.0
99.58,4789.0
99.72,4790.0
98.31999999999998,4791.0
98.46,4792.0
98.53999999999998,4793.0
98.39999999999999,4794.0
98.47000000000001,4795.0
98.39999999999999,4796.0
97.19999999999996,4797.0
97.26999999999997,4798.0
97.19999999999996,4799.0
97.19999999999996,4800.0
95.94000000000001,4801.0
96.22,4802.0
96.57,4803.0
95.59,4804.0
96.07999999999996,4805.0
96.21999999999998,4806.0
96.28999999999998,4807.0
96.64,4808.0
97.05999999999999,4809.0
97.47999999999999,4810.0
97.9,4811.0
98.32,4812.0
98.74,4813.0
98.31999999999996,4814.0
98.73999999999994,4815.0
99.10999999999999,4816.0
99.25,4817.0
99.54000000000002,4818.0
99.68,4819.0
99.89000000000001,4820.0
100.02999999999999,4821.0
99.17,4822.0
99.38000000000004,4823.0
99.53000000000003,4824.0
99.67000000000006,4825.0
99.95000000000005,4826.0
100.23000000000003,4827.0
100.44,4828.0
100.64999999999996,4829.0
100.85999999999999,4830.0
100.44,4831.0
100.64999999999999,4832.0
100.86000000000001,4833.0
99.87000000000002,4834.0
100.15,4835.0
100.43,4836.0
99.47000000000003,4837.0
99.75000000000001,4838.0
99.68000000000002,4839.0
99.75000000000001,4840.0
99.81999999999995,4841.0
99.96000000000001,4842.0
100.09999999999998,4843.0
100.24,4844.0
100.37999999999997,4845.0
99.20000000000002,4846.0
99.26999999999998,4847.0
99.33999999999995,4848.0
99.41000000000003,4849.0
99.20000000000002,4850.0
99.40999999999998,4851.0
99.76000000000003,4852.0
100.10999999999999,4853.0
100.46000000000001,4854.0
100.81,4855.0
101.15999999999997,4856.0
100.71000000000002,4857.0
101.13000000000002,4858.0
101.41,4859.0
101.03000000000003,4860.0
101.38000000000002,4861.0
101.76000000000006,4862.0
102.11000000000001,4863.0
102.17999999999998,4864.0
102.53,4865.0
101.53999999999998,4866.0
101.96,4867.0
102.17999999999999,4868.0
102.19000000000007,4869.0
102.40000000000002,4870.0
102.40000000000003,4871.0
102.40000000000003,4872.0
102.40000000000003,4873.0
101.2,4874.0
101.27000000000001,4875.0
101.27000000000001,4876.0
101.33999999999999,4877.0
101.40999999999998,4878.0
100.28,4879.0
100.41999999999999,4880.0
99.76,4881.0
99.96999999999997,4882.0
99.9,4883.0
99.89999999999998,4884.0
99.96999999999997,4885.0
100.03999999999998,4886.0
100.03999999999999,4887.0
100.11000000000003,4888.0
100.18,4889.0
100.25,4890.0
99.12000000000002,4891.0
99.18999999999997,4892.0
99.20000000000002,4893.0
99.20000000000002,4894.0
99.20000000000002,4895.0
98.00000000000003,4896.0
98.06999999999996,4897.0
97.33999999999997,4898.0
97.47999999999998,4899.0
97.20000000000003,4900.0
97.27000000000004,4901.0
97.40999999999998,4902.0
97.69,4903.0
97.97,4904.0
98.25,4905.0
97.72999999999998,4906.0
98.01000000000003,4907.0
98.29,4908.0
98.57,4909.0
98.85000000000002,4910.0
99.12999999999997,4911.0
99.41,4912.0
99.65,4913.0
99.81999999999998,4914.0
99.96000000000001,4915.0
100.09999999999998,4916.0
100.24000000000005,4917.0
100.37999999999998,4918.0
99.39999999999999,4919.0
99.47000000000001,4920.0
99.39999999999999,4921.0
99.39999999999999,4922.0
99.39999999999999,4923.0
98.19999999999999,4924.0
98.27000000000001,4925.0
96.94000000000001,4926.0
96.29,4927.0
96.42999999999999,4928.0
96.77999999999999,4929.0
97.13000000000001,4930.0
97.48000000000003,4931.0
97.83000000000004,4932.0
98.18,4933.0
98.53,4934.0
98.88000000000001,4935.0
99.22999999999999,4936.0
99.57999999999998,4937.0
99.93,4938.0
100.28000000000003,4939.0
100.63000000000001,4940.0
100.97999999999998,4941.0
101.28000000000003,4942.0
101.56,4943.0
101.66000000000003,4944.0
101.72999999999999,4945.0
100.59999999999998,4946.0
100.67000000000004,4947.0
99.34,4948.0
99.47999999999998,4949.0
99.61999999999999,4950.0
99.54999999999998,4951.0
99.83000000000001,4952.0
97.77,4953.0
98.12000000000002,4954.0
98.46999999999998,4955.0
98.61000000000004,4956.0
98.67999999999999,4957.0
98.89,4958.0
97.23000000000003,4959.0
97.65,4960.0
97.92999999999999,4961.0
97.23000000000005,4962.0
97.51000000000002,4963.0
97.44000000000003,4964.0
95.63999999999999,4965.0
95.92000000000003,4966.0
96.05999999999996,4967.0
96.21000000000002,4968.0
96.27999999999999,4969.0
95.20000000000002,4970.0
95.34000000000002,4971.0
95.34000000000002,4972.0
95.40999999999993,4973.0
95.20000000000002,4974.0
95.20000000000002,4975.0
95.20000000000002,4976.0
95.40999999999995,4977.0
95.69,4978.0
94.64000000000001,4979.0
94.99000000000001,4980.0
95.34,4981.0
95.68999999999996,4982.0
96.04000000000002,4983.0
96.39000000000003,4984.0
96.73999999999998,4985.0
97.08999999999999,4986.0
97.43999999999997,4987.0
97.75,4988.0
98.02999999999997,4989.0
97.11000000000003,4990.0
97.41,4991.0
97.55000000000001,4992.0
97.75999999999996,4993.0
97.90999999999998,4994.0
97.99000000000002,4995.0
98.00000000000003,4996.0
98.00000000000003,4997.0
98.00000000000003,4998.0
98.00000000000003,4999.0
98.00000000000003,5000.0
98.21000000000002,5001.0
97.41999999999999,5002.0
97.7,5003.0
97.98,5004.0
98.26000000000003,5005.0
98.54,5006.0
98.47000000000003,5007.0
97.35,5008.0
97.56000000000002,5009.0
97.83999999999999,5010.0
98.11999999999998,5011.0
96.67999999999999,5012.0
96.96000000000004,5013.0
97.09999999999997,5014.0
97.30999999999999,5015.0
97.52000000000002,5016.0
97.38,5017.0
97.52999999999999,5018.0
97.53000000000003,5019.0
95.27,5020.0
95.34000000000005,5021.0
95.48,5022.0
94.01,5023.0
93.87000000000002,5024.0
93.14000000000003,5025.0
92.08000000000001,5026.0
92.63999999999999,5027.0
93.19999999999997,5028.0
93.13,5029.0
92.21000000000001,5030.0
92.63000000000001,5031.0
91.99000000000004,5032.0
92.41000000000001,5033.0
92.89999999999999,5034.0
93.04000000000002,5035.0
93.53,5036.0
93.88000000000001,5037.0
94.17999999999999,5038.0
94.39000000000003,5039.0
94.6,5040.0
94.70999999999997,5041.0
94.78000000000003,5042.0
94.85000000000004,5043.0
94.92000000000003,5044.0
93.79000000000002,5045.0
92.72999999999998,5046.0
92.94000000000001,5047.0
91.55000000000001,5048.0
91.54999999999998,5049.0
91.62,5050.0
91.27,5051.0
91.55,5052.0
92.11000000000006,5053.0
92.39000000000001,5054.0
92.67000000000002,5055.0
93.09,5056.0
93.65000000000002,5057.0
94.00000000000001,5058.0
94.00000000000003,5059.0
94.55999999999999,5060.0
95.12000000000003,5061.0
95.67999999999999,5062.0
96.11999999999999,5063.0
96.47000000000003,5064.0
96.82000000000001,5065.0
97.17000000000002,5066.0
97.52000000000005,5067.0
97.87000000000002,5068.0
98.16000000000003,5069.0
98.43999999999998,5070.0
97.48000000000003,5071.0
97.75999999999999,5072.0
98.04,5073.0
98.26000000000005,5074.0
96.78999999999999,5075.0
96.87000000000002,5076.0
97.21999999999998,5077.0
97.57000000000005,5078.0
97.91999999999999,5079.0
97.92,5080.0
96.86999999999998,5081.0
97.14999999999993,5082.0
97.36,5083.0
97.64,5084.0
97.92,5085.0
98.20000000000002,5086.0
98.48,5087.0
98.72,5088.0
97.52999999999999,5089.0
96.61,5090.0
96.88999999999999,5091.0
97.17000000000002,5092.0
97.45000000000005,5093.0
97.26000000000002,5094.0
97.33000000000006,5095.0
97.40000000000003,5096.0
97.40000000000003,5097.0
97.40000000000003,5098.0
97.40000000000003,5099.0
97.40000000000003,5100.0
97.40000000000003,5101.0
97.75000000000001,5102.0
98.09999999999998,5103.0
98.45000000000002,5104.0
98.52000000000001,5105.0
98.86999999999999,5106.0
98.17999999999999,5107.0
98.6,5108.0
99.02,5109.0
98.24,5110.0
98.72999999999995,5111.0
99.08000000000003,5112.0
99.00999999999996,5113.0
99.29,5114.0
99.70999999999997,5115.0
99.27999999999999,5116.0
99.70000000000002,5117.0
100.11999999999996,5118.0
100.20999999999997,5119.0
100.49000000000002,5120.0
100.63,5121.0
99.76,5122.0
99.90000000000002,5123.0
100.03999999999999,5124.0
100.17999999999998,5125.0
100.32000000000002,5126.0
100.73999999999998,5127.0
101.02000000000001,5128.0
99.76,5129.0
100.11000000000003,5130.0
100.52999999999996,5131.0
100.39999999999998,5132.0
99.55000000000001,5133.0
99.62000000000002,5134.0
100.04000000000002,5135.0
100.11000000000001,5136.0
100.35000000000001,5137.0
100.55999999999999,5138.0
100.77000000000001,5139.0
99.77999999999997,5140.0
100.05999999999999,5141.0
100.34000000000002,5142.0
99.62,5143.0
99.97,5144.0
99.97,5145.0
98.84000000000003,5146.0
98.99000000000001,5147.0
98.13000000000002,5148.0
98.27000000000001,5149.0
98.47999999999999,5150.0
98.33999999999999,5151.0
98.34000000000002,5152.0
98.54999999999998,5153.0
98.61999999999996,5154.0
98.83,5155.0
98.90000000000005,5156.0
99.03999999999999,5157.0
99.18000000000004,5158.0
97.91999999999999,5159.0
97.33000000000003,5160.0
96.13999999999997,5161.0
96.42000000000003,5162.0
96.42000000000003,5163.0
96.70000000000003,5164.0
96.83999999999999,5165.0
97.05,5166.0
96.83999999999999,5167.0
96.98000000000003,5168.0
96.99999999999997,5169.0
96.99999999999997,5170.0
96.99999999999997,5171.0
95.0,5172.0
95.14000000000001,5173.0
95.27999999999999,5174.0
95.42,5175.0
95.56000000000004,5176.0
95.48999999999998,5177.0
95.83999999999996,5178.0
96.19000000000003,5179.0
96.33000000000003,5180.0
96.60999999999999,5181.0
96.89000000000003,5182.0
97.17,5183.0
96.41,5184.0
95.82000000000002,5185.0
96.09999999999998,5186.0
96.38000000000002,5187.0
96.66000000000001,5188.0
96.66000000000003,5189.0
96.94000000000001,5190.0
97.22,5191.0
97.24000000000001,5192.0
97.37999999999998,5193.0
97.46000000000001,5194.0
97.53,5195.0
96.4,5196.0
96.47000000000003,5197.0
96.54000000000002,5198.0
96.61000000000003,5199.0
96.68,5200.0
96.4,5201.0
96.54000000000002,5202.0
95.54999999999997,5203.0
95.83000000000001,5204.0
93.36999999999999,5205.0
93.72,5206.0
92.78000000000002,5207.0
93.05999999999997,5208.0
92.99,5209.0
93.2,5210.0
93.40999999999998,5211.0
93.62,5212.0
93.83000000000004,5213.0
94.03999999999998,5214.0
94.25000000000001,5215.0
94.45999999999995,5216.0
94.67,5217.0
94.88000000000002,5218.0
95.08999999999999,5219.0
95.3,5220.0
95.50999999999998,5221.0
95.60000000000002,5222.0
95.60000000000002,5223.0
95.60000000000002,5224.0
94.4,5225.0
94.60999999999997,5226.0
95.03000000000003,5227.0
95.17000000000002,5228.0
95.52000000000002,5229.0
92.39000000000009,5230.0
91.55,5231.0
92.03999999999999,5232.0
92.45999999999998,5233.0
92.74,5234.0
91.54000000000002,5235.0
91.96,5236.0
92.37999999999997,5237.0
92.75999999999999,5238.0
92.83000000000001,5239.0
92.40999999999998,5240.0
92.76,5241.0
92.90000000000008,5242.0
93.06000000000003,5243.0
93.2,5244.0
93.34000000000002,5245.0
93.42,5246.0
93.49,5247.0
92.55999999999997,5248.0
92.69999999999997,5249.0
91.63999999999997,5250.0
92.05999999999999,5251.0
92.55,5252.0
93.04000000000003,5253.0
93.52999999999997,5254.0
94.22999999999996,5255.0
95.00000000000001,5256.0
95.76999999999998,5257.0
96.48000000000003,5258.0
97.17999999999999,5259.0
97.88,5260.0
98.57999999999997,5261.0
98.48000000000003,5262.0
99.21000000000002,5263.0
99.07,5264.0
99.51,5265.0
100.06999999999996,5266.0
99.78999999999999,5267.0
100.35,5268.0
100.85,5269.0
101.33999999999995,5270.0
101.40999999999997,5271.0
100.43,5272.0
100.64000000000001,5273.0
100.63999999999999,5274.0
100.56999999999998,5275.0
100.67,5276.0
100.80999999999999,5277.0
101.01999999999997,5278.0
101.22999999999999,5279.0
101.43999999999998,5280.0
101.64999999999999,5281.0
101.86000000000001,5282.0
102.07000000000001,5283.0
102.28,5284.0
102.49000000000001,5285.0
102.70000000000002,5286.0
102.91000000000001,5287.0
103.12000000000006,5288.0
103.32999999999997,5289.0
103.53999999999999,5290.0
103.64999999999996,5291.0
103.71999999999998,5292.0
103.79,5293.0
103.79999999999998,5294.0
102.6,5295.0
101.27,5296.0
101.40999999999997,5297.0
101.55,5298.0
101.20000000000002,5299.0
101.33999999999997,5300.0
101.27,5301.0
101.33999999999997,5302.0
101.41,5303.0
101.48,5304.0
101.55000000000001,5305.0
101.62000000000002,5306.0
100.69,5307.0
100.83000000000003,5308.0
100.96999999999998,5309.0
101.11,5310.0
100.96999999999998,5311.0
99.64000000000007,5312.0
99.77999999999999,5313.0
99.92000000000003,5314.0
100.05999999999996,5315.0
100.2,5316.0
99.98999999999998,5317.0
100.07,5318.0
100.14,5319.0
99.99999999999999,5320.0
98.60000000000004,5321.0
97.47000000000001,5322.0
97.61,5323.0
97.74999999999999,5324.0
97.61,5325.0
97.47000000000001,5326.0
97.60999999999997,5327.0
97.89000000000003,5328.0
97.82000000000001,5329.0
98.03,5330.0
98.23999999999998,5331.0
98.44999999999996,5332.0
96.46000000000001,5333.0
96.81,5334.0
95.82000000000001,5335.0
95.96000000000001,5336.0
96.24000000000001,5337.0
96.23000000000002,5338.0
96.37000000000005,5339.0
95.17000000000002,5340.0
95.31000000000002,5341.0
94.24999999999999,5342.0
93.26000000000003,5343.0
92.74,5344.0
92.74,5345.0
92.94999999999996,5346.0
92.88999999999999,5347.0
92.47,5348.0
91.47000000000003,5349.0
91.53999999999998,5350.0
91.61000000000001,5351.0
91.75000000000003,5352.0
91.81999999999998,5353.0
92.17,5354.0
92.38,5355.0
92.44999999999999,5356.0
92.66,5357.0
92.94,5358.0
93.22000000000003,5359.0
93.49999999999999,5360.0
93.78000000000006,5361.0
93.26000000000005,5362.0
93.61000000000003,5363.0
93.96000000000004,5364.0
94.31000000000002,5365.0
94.28,5366.0
93.64,5367.0
93.84999999999998,5368.0
93.84999999999998,5369.0
93.78000000000002,5370.0
93.92,5371.0
93.92000000000002,5372.0
93.99000000000001,5373.0
94.06000000000002,5374.0
93.32999999999997,5375.0
93.46999999999998,5376.0
92.54999999999997,5377.0
92.04,5378.0
92.67,5379.0
93.29999999999995,5380.0
93.65000000000002,5381.0
92.60000000000002,5382.0
93.16000000000004,5383.0
92.44999999999999,5384.0
93.01000000000002,5385.0
92.77,5386.0
93.39999999999996,5387.0
94.03000000000003,5388.0
94.41000000000003,5389.0
94.96999999999997,5390.0
95.38999999999999,5391.0
95.88000000000001,5392.0
96.36999999999996,5393.0
96.58,5394.0
96.65999999999998,5395.0
96.73000000000002,5396.0
96.79999999999997,5397.0
95.60000000000001,5398.0
95.67000000000002,5399.0
95.73999999999998,5400.0
96.02000000000002,5401.0
96.16000000000001,5402.0
96.08999999999997,5403.0
96.37000000000002,5404.0
96.64999999999999,5405.0
96.92999999999996,5406.0
96.72,5407.0
97.00000000000001,5408.0
97.27999999999999,5409.0
97.56000000000002,5410.0
97.84000000000005,5411.0
98.12000000000005,5412.0
98.39999999999996,5413.0
98.67999999999998,5414.0
98.96,5415.0
99.23999999999998,5416.0
99.51999999999995,5417.0
99.74000000000001,5418.0
99.94999999999999,5419.0
100.10000000000001,5420.0
100.17999999999994,5421.0
98.79999999999997,5422.0
98.87000000000003,5423.0
98.14000000000004,5424.0
98.06999999999998,5425.0
98.56,5426.0
99.05000000000003,5427.0
97.92999999999995,5428.0
98.55999999999997,5429.0
98.91,5430.0
99.47000000000001,5431.0
99.89000000000003,5432.0
100.38,5433.0
100.86999999999999,5434.0
101.35999999999999,5435.0
101.14999999999995,5436.0
101.60000000000001,5437.0
101.18000000000004,5438.0
101.6,5439.0
102.02000000000001,5440.0
101.23999999999998,5441.0
100.64999999999995,5442.0
101.08999999999996,5443.0
101.36999999999999,5444.0
100.37999999999998,5445.0
100.16999999999999,5446.0
99.38000000000002,5447.0
99.66000000000003,5448.0
98.24999999999999,5449.0
98.52999999999996,5450.0
95.94000000000003,5451.0
96.42999999999999,5452.0
96.77999999999999,5453.0
96.99000000000004,5454.0
96.61,5455.0
96.61,5456.0
96.89,5457.0
97.09999999999995,5458.0
97.45000000000005,5459.0
97.66,5460.0
97.94000000000001,5461.0
98.21999999999997,5462.0
98.50000000000003,5463.0
97.97999999999996,5464.0
97.26000000000002,5465.0
97.61000000000001,5466.0
97.9,5467.0
98.18000000000004,5468.0
98.40000000000006,5469.0
98.26,5470.0
98.47000000000001,5471.0
98.40000000000003,5472.0
98.40000000000003,5473.0
97.20000000000003,5474.0
97.27,5475.0
97.40999999999998,5476.0
97.34000000000005,5477.0
97.40999999999997,5478.0
97.48,5479.0
97.55000000000001,5480.0
97.62000000000003,5481.0
97.69000000000001,5482.0
97.75999999999999,5483.0
97.83000000000003,5484.0
97.89999999999998,5485.0
97.96999999999997,5486.0
98.0,5487.0
98.0,5488.0
98.0,5489.0
96.0,5490.0
96.14,5491.0
96.28000000000002,5492.0
96.42000000000004,5493.0
96.55999999999996,5494.0
96.70000000000005,5495.0
95.63999999999997,5496.0
95.85000000000004,5497.0
96.06,5498.0
96.06,5499.0
96.27000000000004,5500.0
96.48000000000002,5501.0
96.79000000000002,5502.0
97.07,5503.0
97.35,5504.0
97.63000000000002,5505.0
97.91,5506.0
98.19000000000004,5507.0
97.00999999999998,5508.0
97.28999999999999,5509.0
97.42999999999998,5510.0
97.70999999999998,5511.0
97.81000000000002,5512.0
97.90999999999997,5513.0
97.97999999999999,5514.0
98.00000000000001,5515.0
96.79999999999997,5516.0
96.86999999999999,5517.0
95.73999999999995,5518.0
95.87999999999995,5519.0
94.82,5520.0
94.67999999999996,5521.0
94.60999999999999,5522.0
94.82,5523.0
93.39999999999998,5524.0
93.61000000000001,5525.0
92.62000000000003,5526.0
92.97,5527.0
91.91999999999999,5528.0
91.14000000000003,5529.0
90.35999999999999,5530.0
90.85000000000002,5531.0
91.34000000000003,5532.0
91.48000000000005,5533.0
91.9,5534.0
91.97,5535.0
90.19000000000001,5536.0
90.57000000000002,5537.0
90.99,5538.0
91.36,5539.0
91.38000000000002,5540.0
91.31,5541.0
91.44999999999999,5542.0
91.46000000000001,5543.0
91.53000000000003,5544.0
91.60000000000002,5545.0
91.60000000000002,5546.0
90.2,5547.0
90.27000000000005,5548.0
90.34,5549.0
90.2,5550.0
90.27000000000005,5551.0
90.41000000000001,5552.0
90.97000000000003,5553.0
91.32,5554.0
91.87999999999998,5555.0
92.29999999999997,5556.0
92.51,5557.0
92.79000000000002,5558.0
93.27999999999999,5559.0
93.97999999999999,5560.0
94.67999999999998,5561.0
95.38000000000002,5562.0
96.0,5563.0
96.56,5564.0
97.12000000000002,5565.0
97.62999999999998,5566.0
98.12000000000005,5567.0
97.41000000000001,5568.0
96.77,5569.0
95.99999999999996,5570.0
96.44999999999999,5571.0
96.74000000000002,5572.0
97.08999999999999,5573.0
96.57999999999998,5574.0
96.46000000000002,5575.0
96.61000000000001,5576.0
95.69,5577.0
95.04000000000002,5578.0
95.46000000000004,5579.0
95.73999999999997,5580.0
94.68999999999998,5581.0
93.71,5582.0
94.19999999999997,5583.0
94.55,5584.0
95.04000000000002,5585.0
95.04,5586.0
95.46000000000002,5587.0
95.83999999999999,5588.0
95.97999999999998,5589.0
95.06000000000002,5590.0
95.41,5591.0
95.75999999999999,5592.0
95.99000000000001,5593.0
94.99999999999997,5594.0
94.86999999999999,5595.0
95.00999999999999,5596.0
95.15,5597.0
95.07999999999998,5598.0
94.8,5599.0
94.86999999999999,5600.0
95.15000000000003,5601.0
95.43000000000002,5602.0
94.71000000000001,5603.0
94.99000000000002,5604.0
95.26999999999997,5605.0
95.55000000000003,5606.0
95.83,5607.0
96.11000000000004,5608.0
96.39000000000003,5609.0
96.67000000000003,5610.0
96.95000000000002,5611.0
97.23000000000003,5612.0
97.50999999999998,5613.0
97.79,5614.0
98.06999999999996,5615.0
98.35000000000002,5616.0
98.57000000000004,5617.0
98.65999999999998,5618.0
98.73,5619.0
98.79999999999998,5620.0
97.79999999999998,5621.0
97.86999999999999,5622.0
97.14,5623.0
96.47999999999996,5624.0
95.06999999999998,5625.0
95.27999999999999,5626.0
95.63000000000004,5627.0
95.77,5628.0
96.19,5629.0
96.61000000000001,5630.0
96.82000000000001,5631.0
97.17000000000002,5632.0
96.96000000000002,5633.0
97.31000000000002,5634.0
97.66000000000003,5635.0
98.01000000000003,5636.0
98.36,5637.0
98.71,5638.0
99.05999999999999,5639.0
99.41000000000001,5640.0
99.66000000000003,5641.0
99.86999999999996,5642.0
100.08,5643.0
100.23000000000002,5644.0
100.36999999999999,5645.0
100.51000000000003,5646.0
99.38,5647.0
99.52000000000002,5648.0
99.65999999999997,5649.0
99.58999999999999,5650.0
99.67000000000002,5651.0
98.34,5652.0
98.62000000000005,5653.0
99.03999999999999,5654.0
99.39000000000001,5655.0
99.94999999999999,5656.0
100.30000000000001,5657.0
100.23000000000005,5658.0
100.72000000000001,5659.0
101.21,5660.0
101.70000000000003,5661.0
102.19000000000003,5662.0
102.64,5663.0
103.05999999999997,5664.0
103.48,5665.0
103.90000000000005,5666.0
104.32,5667.0
104.74,5668.0
105.1,5669.0
105.44999999999996,5670.0
105.79999999999995,5671.0
105.1,5672.0
105.37999999999998,5673.0
105.59000000000003,5674.0
105.79999999999998,5675.0
105.67,5676.0
105.80999999999997,5677.0
105.80999999999996,5678.0
105.94999999999999,5679.0
105.94999999999997,5680.0
106.02,5681.0
106.08999999999995,5682.0
106.16,5683.0
105.02999999999996,5684.0
104.36999999999999,5685.0
104.50999999999999,5686.0
104.4,5687.0
103.60000000000002,5688.0
103.67,5689.0
103.74,5690.0
103.81,5691.0
103.60000000000002,5692.0
103.67,5693.0
103.60000000000002,5694.0
103.60000000000002,5695.0
102.59999999999995,5696.0
102.67000000000002,5697.0
101.74000000000002,5698.0
101.88000000000002,5699.0
101.74,5700.0
100.61,5701.0
100.74999999999999,5702.0
100.89000000000001,5703.0
101.03,5704.0
101.17000000000003,5705.0
100.96000000000002,5706.0
101.03000000000002,5707.0
99.89999999999996,5708.0
100.04,5709.0
100.17999999999996,5710.0
100.11,5711.0
99.18,5712.0
98.07000000000004,5713.0
98.21,5714.0
98.35000000000004,5715.0
98.49000000000002,5716.0
98.00000000000006,5717.0
98.07000000000004,5718.0
98.00000000000006,5719.0
98.00000000000006,5720.0
96.60000000000002,5721.0
95.20000000000002,5722.0
95.27000000000001,5723.0
95.34000000000003,5724.0
95.41000000000001,5725.0
95.62000000000002,5726.0
95.89999999999998,5727.0
96.25000000000004,5728.0
96.60000000000001,5729.0
96.95000000000002,5730.0
97.30000000000001,5731.0
96.85000000000002,5732.0
96.63999999999999,5733.0
97.06,5734.0
97.47999999999998,5735.0
97.9,5736.0
98.31999999999996,5737.0
98.73999999999998,5738.0
99.16000000000001,5739.0
99.53000000000002,5740.0
99.82999999999998,5741.0
100.11000000000001,5742.0
99.32000000000002,5743.0
99.59999999999998,5744.0
98.73999999999997,5745.0
97.67999999999996,5746.0
97.60999999999997,5747.0
97.81999999999996,5748.0
97.88999999999999,5749.0
97.82000000000002,5750.0
97.81999999999998,5751.0
98.1,5752.0
98.38,5753.0
97.86000000000003,5754.0
98.21000000000004,5755.0
98.56000000000003,5756.0
97.49999999999999,5757.0
97.91999999999999,5758.0
98.20000000000002,5759.0
98.35999999999999,5760.0
98.50000000000004,5761.0
97.90999999999997,5762.0
96.75000000000004,5763.0
97.03000000000002,5764.0
97.1,5765.0
97.33000000000001,5766.0
97.40000000000002,5767.0
97.19000000000005,5768.0
97.26999999999998,5769.0
97.19999999999999,5770.0
96.06999999999996,5771.0
96.06999999999996,5772.0
96.14,5773.0
96.20999999999998,5774.0
96.00000000000001,5775.0
96.14,5776.0
95.47999999999999,5777.0
95.68999999999998,5778.0
94.56,5779.0
94.70000000000002,5780.0
92.04,5781.0
90.92000000000003,5782.0
91.13000000000001,5783.0
91.40999999999998,5784.0
91.40999999999997,5785.0
91.34000000000002,5786.0
90.48,5787.0
90.68999999999998,5788.0
90.89999999999996,5789.0
91.10999999999999,5790.0
91.31999999999998,5791.0
91.18,5792.0
91.39000000000001,5793.0
90.46,5794.0
89.47000000000001,5795.0
88.2,5796.0
88.34000000000002,5797.0
88.34000000000003,5798.0
88.41000000000003,5799.0
88.2,5800.0
88.2,5801.0
88.48,5802.0
88.76,5803.0
87.84000000000005,5804.0
88.19000000000003,5805.0
87.53999999999999,5806.0
87.33000000000003,5807.0
87.67999999999995,5808.0
88.03,5809.0
88.38000000000005,5810.0
88.03000000000002,5811.0
88.38000000000005,5812.0
88.69,5813.0
87.77000000000002,5814.0
87.11999999999998,5815.0
87.53999999999998,5816.0
87.96000000000001,5817.0
88.38000000000005,5818.0
88.11000000000001,5819.0
88.46000000000001,5820.0
88.62000000000005,5821.0
88.69000000000003,5822.0
88.75999999999999,5823.0
88.90000000000003,5824.0
89.04000000000002,5825.0
89.46,5826.0
89.09000000000006,5827.0
88.66000000000001,5828.0
89.14999999999995,5829.0
89.99000000000001,5830.0
90.55,5831.0
91.32,5832.0
89.90999999999998,5833.0
90.82000000000001,5834.0
91.45,5835.0
92.14999999999998,5836.0
93.02,5837.0
93.72000000000003,5838.0
94.49,5839.0
95.21000000000002,5840.0
95.90999999999997,5841.0
96.61,5842.0
97.18999999999997,5843.0
97.63,5844.0
98.04999999999998,5845.0
98.46999999999998,5846.0
98.79999999999998,5847.0
99.08000000000008,5848.0
